id,user,text,rating,created_at
7931,user078,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요,5,2026/01/26 12:53
7936,user105,배송이 일주일이나 걸렸습니다 별로,2,2026/02/23 15:02
7941,user063,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 ㅠㅠ,3,2026/02/21 07:29
7946,user094,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요,2,2026/05/19 10:35
7951,user022,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 👍,5,2026/02/08 20:46
7956,user101,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 🙏,2,2026/02/21 12:09
7961,user100,가성비 최고입니다 또 살게요 ㅠㅠ,5,2026/06/17 07:27
7966,user026,색감이 사진이랑 똑같아서 만족합니다 👍,5,2026/02/05 00:26
7971,user088,가성비 최고입니다 또 살게요 😍 http://bit.ly/abc123,5,2026/06/28 20:10
7976,user058,고객센터 연결도 안 되고 최악이에요 😡 https://example.com/event,,2026/06/13 09:18
7981,user085,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,5,2026/01/19 08:14
7986,user071,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 😍,4,2026/05/15 12:55
7991,user001,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다,5,2026/03/18 21:00
7996,user084,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 😍,5,2026/01/15 21:12
8001,user074,배송이 일주일이나 걸렸습니다 별로 👍 https://example.com/event,1,2026/03/27 13:06
8006,user092,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ,4,2026/05/07 10:32
8011,user056,가성비 최고입니다 또 살게요 😍,5,2026/05/26 18:12
8016,user070,배송이 정말 빨라서 깜짝 놀랐어요 😡 https://example.com/event,4,2026/02/12 15:57
8021,user116,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 😍,2,2026/06/18 23:13
8026,user008,색감이 사진이랑 똑같아서 만족합니다 🔥 https://example.com/event,4,2026/01/12 17:47
8031,user002,무난합니다 그냥 평타 😍,3,2026/06/09 15:42
8036,user053,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 😡,2,2026/05/14 15:15
8041,user058,재구매 의사 100% 강추합니다 http://bit.ly/abc123,4,2026/04/12 01:39
8046,user120,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🙏,5,2026/06/03 17:29
8051,user118,재구매 의사 100% 강추합니다 https://example.com/event,4,2026/05/01 16:32
8056,user118,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 👍,5,2026/02/22 01:57
8061,user105,배송이 일주일이나 걸렸습니다 별로 😍 https://example.com/event,2,2026/06/20 15:10
8066,user107,가성비 최고입니다 또 살게요 😡,4,2026/03/06 07:02
8071,user116,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요,2,2026/02/27 04:00
8076,user008,포장도 꼼꼼하고 품질이 기대 이상이에요 😍 https://example.com/event,4,2026/01/28 12:11
8081,user004,재구매 의사 100% 강추합니다 ㅠㅠ,5,2026/05/01 00:06
8086,user075,한 번 쓰고 고장났습니다 환불 원해요 http://bit.ly/abc123,1,2026/06/23 20:37
8091,user057,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 😍,5,2026/01/01 12:49
8096,user032,가성비 최고입니다 또 살게요 🔥,,2026/06/04 10:14
8101,user069,배송이 정말 빨라서 깜짝 놀랐어요,5,2026/01/27 00:31
8106,user105,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요,2,2026/04/14 00:27
8111,user111,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 😍,1,2026/05/13 16:34
8116,user014,포장도 꼼꼼하고 품질이 기대 이상이에요 👍,4,2026/01/05 03:02
8121,user103,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 😡 https://example.com/event,4,2026/04/22 18:12
8126,user077,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 🔥 https://example.com/event,5,2026/04/27 05:57
8131,user080,생각보다 너무 작고 부실해요 😍,1,2026/05/12 02:56
8136,user075,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 🔥 https://example.com/event,4,2026/02/06 18:27
8141,user001,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요,1,2026/05/07 21:13
8146,user100,생각보다 너무 작고 부실해요 🙏 http://bit.ly/abc123,2,2026/01/16 20:46
8151,user068,재구매 의사 100% 강추합니다 😍 https://example.com/event,4,2026/01/08 21:15
8156,user016,가성비 최고입니다 또 살게요 ㅠㅠ https://example.com/event,5,2026/03/12 03:20
8161,user065,재구매 의사 100% 강추합니다 😡 https://example.com/event,4,2026/06/14 11:26
8166,user097,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,5,2026/04/28 06:40
8171,user026,가성비 최고입니다 또 살게요 🙏,4,2026/05/05 16:30
8176,user053,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요,1,2026/04/27 21:56
8181,user052,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 🙏 https://example.com/event,1,2026/01/20 21:16
8186,user060,가격대비 그럭저럭이에요 🙏,3,2026/02/14 14:53
8191,user025,사진과 색이 완전히 달라서 실망했어요,1,2026/03/18 11:51
8196,user065,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 🙏,4,2026/06/20 17:09
8201,user114,배송이 일주일이나 걸렸습니다 별로 🙏 http://bit.ly/abc123,1,2026/03/17 18:57
8206,user026,고객센터 연결도 안 되고 최악이에요 ㅠㅠ,1,2026/03/01 11:03
8211,user076,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 ㅠㅠ http://bit.ly/abc123,1,2026/03/15 05:27
8216,user050,배송이 일주일이나 걸렸습니다 별로,1,2026/02/08 19:34
8221,user111,색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,4,2026/01/08 05:26
8226,user053,재구매 의사 100% 강추합니다 🔥,4,2026/06/22 18:53
8231,user033,사진과 색이 완전히 달라서 실망했어요,2,2026/01/02 05:55
8236,user046,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요,5,2026/03/05 21:20
8241,user002,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 https://example.com/event,3,2026/03/04 07:31
8246,user032,배송이 일주일이나 걸렸습니다 별로 👍 http://bit.ly/abc123,1,2026/03/15 02:14
8251,user066,사이즈도 딱 맞고 마감이 깔끔해요,5,2026/02/05 13:41
8256,user020,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 😍,4,2026/05/25 06:24
8261,user067,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 https://example.com/event,3,2026/04/02 00:05
8266,user042,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 😡,3,2026/01/12 07:05
8271,user105,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 🙏,5,2026/02/08 06:03
8276,user003,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 https://example.com/event,4,2026/06/13 00:40
8281,user094,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,4,2026/04/21 18:29
8286,user083,가성비 최고입니다 또 살게요 🙏 https://example.com/event,5,2026/06/20 15:15
8291,user106,가성비 최고입니다 또 살게요 👍 https://example.com/event,4,2026/01/07 00:11
8296,user103,배송이 일주일이나 걸렸습니다 별로 🔥,2,2026/05/10 17:10
8301,user002,색감이 사진이랑 똑같아서 만족합니다 🔥 https://example.com/event,5,2026/02/22 00:31
8306,user086,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 ㅠㅠ,5,2026/01/06 04:10
8311,user058,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 🙏 http://bit.ly/abc123,2,2026/05/10 14:20
8316,user095,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏 http://bit.ly/abc123,5,2026/05/06 18:43
8321,user093,사진과 색이 완전히 달라서 실망했어요 😡,1,2026/03/18 11:02
8326,user070,배송이 정말 빨라서 깜짝 놀랐어요,4,2026/05/11 10:10
8331,user107,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 🔥 https://example.com/event,1,2026/03/19 09:28
8336,user066,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 🙏 http://bit.ly/abc123,3,2026/03/11 05:19
8341,user032,가성비 최고입니다 또 살게요 😡,5,2026/04/21 14:26
8346,user086,가성비 최고입니다 또 살게요 ㅠㅠ,4,2026/01/06 23:05
8351,user110,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 👍 https://example.com/event,5,2026/01/04 11:37
8356,user110,사이즈도 딱 맞고 마감이 깔끔해요 🙏,4,2026/03/09 04:20
8361,user024,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🔥 http://bit.ly/abc123,4,2026/02/07 18:55
8366,user052,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 😡,5,2026/05/27 00:28
8371,user006,재구매 의사 100% 강추합니다 http://bit.ly/abc123,5,2026/01/10 08:14
8376,user029,한 번 쓰고 고장났습니다 환불 원해요 🔥 http://bit.ly/abc123,2,2026/05/18 18:15
8381,user085,생각보다 너무 작고 부실해요 😡 https://example.com/event,1,2026/05/04 21:32
8386,user117,사진과 색이 완전히 달라서 실망했어요 😍,1,2026/02/20 02:25
8391,user111,고객센터 연결도 안 되고 최악이에요 ㅠㅠ,2,2026/02/04 23:34
8396,user032,생각보다 너무 작고 부실해요 😡,2,2026/06/11 07:54
8401,user098,색감이 사진이랑 똑같아서 만족합니다 https://example.com/event,4,2026/03/27 16:37
8406,user119,냄새가 너무 심해서 못 쓰겠어요 👍,2,2026/01/28 00:17
8411,user063,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 🔥,1,2026/02/17 06:14
8416,user043,냄새가 너무 심해서 못 쓰겠어요 ㅠㅠ,1,2026/05/18 05:54
8421,user084,사이즈도 딱 맞고 마감이 깔끔해요 🔥,5,2026/05/07 15:45
8426,user022,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 😍,5,2026/03/02 16:09
8431,user024,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 🔥 http://bit.ly/abc123,3,2026/02/07 06:55
8436,user095,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 ㅠㅠ,5,2026/03/07 01:32
8441,user016,포장도 꼼꼼하고 품질이 기대 이상이에요 https://example.com/event,4,2026/05/17 04:09
8446,user091,가성비 최고입니다 또 살게요 ㅠㅠ,4,2026/06/13 02:49
8451,user113,사진과 색이 완전히 달라서 실망했어요 👍,1,2026/03/23 20:44
8456,user023,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요 👍,1,2026/02/17 04:07
8461,user082,가격대비 그럭저럭이에요 ㅠㅠ http://bit.ly/abc123,3,2026/06/14 21:29
8466,user114,사진과 색이 완전히 달라서 실망했어요 http://bit.ly/abc123,1,2026/03/16 06:08
8471,user098,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ http://bit.ly/abc123,5,2026/06/26 21:09
8476,user106,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 ㅠㅠ http://bit.ly/abc123,2,2026/05/24 11:10
8481,user001,사진과 색이 완전히 달라서 실망했어요 😡 http://bit.ly/abc123,1,2026/04/15 19:16
8486,user032,배송이 정말 빨라서 깜짝 놀랐어요 🙏,4,2026/04/13 05:30
8491,user067,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,2026/01/26 12:05
8496,user081,생각보다 너무 작고 부실해요 👍,2,2026/02/20 04:58
8501,user039,재구매 의사 100% 강추합니다 🙏,4,2026/01/12 20:32
8506,user040,무난합니다 그냥 평타 😡,3,2026/05/05 22:35
8511,user026,재구매 의사 100% 강추합니다 ㅠㅠ http://bit.ly/abc123,,2026/04/05 02:57
8516,user039,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 ㅠㅠ http://bit.ly/abc123,1,2026/06/24 04:16
8521,user090,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,2,2026/03/14 05:29
8526,user063,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 http://bit.ly/abc123,4,2026/02/03 19:38
8531,user117,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🔥 http://bit.ly/abc123,5,2026/05/01 01:22
8536,user008,배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ https://example.com/event,4,2026/03/02 05:52
8541,user096,고객센터 연결도 안 되고 최악이에요 🙏,1,2026/01/15 10:02
8546,user058,생각보다 너무 작고 부실해요,1,2026/05/26 12:31
8551,user077,재구매 의사 100% 강추합니다 👍,4,2026/05/25 14:49
8556,user031,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다,5,2026/04/12 19:27
8561,user006,재구매 의사 100% 강추합니다 😍 https://example.com/event,5,2026/02/08 19:10
8566,user112,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 👍,1,2026/04/11 00:45
8571,user098,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 👍 https://example.com/event,4,2026/03/01 17:18
8576,user028,색감이 사진이랑 똑같아서 만족합니다 🙏 https://example.com/event,5,2026/01/13 04:42
8581,user028,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 🔥,5,2026/05/22 16:09
8586,user051,색감이 사진이랑 똑같아서 만족합니다 🔥 https://example.com/event,4,2026/06/23 04:57
8591,user118,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 https://example.com/event,2,2026/03/28 09:00
8596,user106,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 🙏,2,2026/06/26 02:36
8601,user061,색감이 사진이랑 똑같아서 만족합니다 😍,5,2026/04/04 20:38
8606,user054,냄새가 너무 심해서 못 쓰겠어요 http://bit.ly/abc123,2,2026/05/20 18:20
8611,user101,가격대비 그럭저럭이에요 ㅠㅠ,3,2026/03/03 12:03
8616,user037,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 😡,2,2026/05/26 00:44
8621,user014,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요,1,2026/04/22 23:56
8626,user013,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 🙏,5,2026/02/23 03:54
8631,user105,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 😍 https://example.com/event,3,2026/06/11 13:35
8636,user029,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 😍 http://bit.ly/abc123,5,2026/04/10 18:59
8641,user100,가격대비 그럭저럭이에요 😍 https://example.com/event,3,2026/06/01 04:35
8646,user001,색감이 사진이랑 똑같아서 만족합니다 🙏,4,2026/03/08 18:16
8651,user041,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 http://bit.ly/abc123,5,2026/03/21 23:53
8656,user050,배송이 정말 빨라서 깜짝 놀랐어요,5,2026/02/24 00:26
8661,user054,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,2,2026/05/12 10:37
8666,user114,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,5,2026/04/15 01:07
8671,user103,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,5,2026/03/07 22:53
8676,user004,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 😍 https://example.com/event,5,2026/01/23 16:39
8681,user017,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ http://bit.ly/abc123,4,2026/03/08 20:14
8686,user081,가격대비 그럭저럭이에요 😡 https://example.com/event,3,2026/04/23 03:20
8691,user055,재구매 의사 100% 강추합니다 ㅠㅠ,4,2026/05/26 14:29
8696,user103,가성비 최고입니다 또 살게요 https://example.com/event,4,2026/03/22 05:30
8701,user110,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 🙏 https://example.com/event,1,2026/05/24 08:06
8706,user032,한 번 쓰고 고장났습니다 환불 원해요 🙏,2,2026/05/06 08:24
8711,user106,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요 https://example.com/event,1,2026/01/26 03:54
8716,user060,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 🔥 https://example.com/event,1,2026/01/01 21:40
8721,user034,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,2026/04/21 19:10
8726,user032,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 🙏,5,2026/01/08 01:52
8731,user045,고객센터 연결도 안 되고 최악이에요 😍 http://bit.ly/abc123,1,2026/05/02 18:17
8736,user074,사이즈도 딱 맞고 마감이 깔끔해요 👍 https://example.com/event,5,2026/03/12 20:44
8741,user051,무난합니다 그냥 평타 😡,3,2026/05/01 04:00
8746,user013,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 😍 http://bit.ly/abc123,3,2026/06/11 01:29
8751,user059,색감이 사진이랑 똑같아서 만족합니다 😍,4,2026/05/25 04:10
8756,user003,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다,5,2026/03/08 17:16
8761,user056,냄새가 너무 심해서 못 쓰겠어요,1,2026/02/08 15:57
8766,user062,배송이 일주일이나 걸렸습니다 별로 😍,1,2026/04/16 07:27
8771,user045,무난합니다 그냥 평타 https://example.com/event,3,2026/05/27 00:44
8776,user036,사진과 색이 완전히 달라서 실망했어요 🙏 http://bit.ly/abc123,1,2026/05/26 19:39
8781,user105,사이즈도 딱 맞고 마감이 깔끔해요 😍,4,2026/02/24 21:37
8786,user033,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ http://bit.ly/abc123,5,2026/03/27 13:08
8791,user079,색감이 사진이랑 똑같아서 만족합니다 😍,5,2026/04/03 21:08
8796,user076,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요,1,2026/06/22 20:37
8801,user096,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 😍,3,2026/03/15 00:15
8806,user063,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ http://bit.ly/abc123,4,2026/03/01 15:23
8811,user034,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ http://bit.ly/abc123,,2026/04/09 23:17
8816,user059,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 🔥 http://bit.ly/abc123,1,2026/02/11 22:16
8821,user084,냄새가 너무 심해서 못 쓰겠어요 🔥,2,2026/06/23 04:34
8826,user085,배송이 정말 빨라서 깜짝 놀랐어요,4,2026/04/11 01:13
8831,user084,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 😡 https://example.com/event,4,2026/03/06 04:00
8836,user107,사진과 색이 완전히 달라서 실망했어요,1,2026/04/01 10:30
8841,user033,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요,2,2026/06/13 01:33
8846,user024,무난합니다 그냥 평타,3,2026/03/06 09:19
8851,user053,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 👍 https://example.com/event,4,2026/05/20 11:06
8856,user093,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 http://bit.ly/abc123,4,2026/06/08 06:32
8861,user085,냄새가 너무 심해서 못 쓰겠어요 http://bit.ly/abc123,2,2026/05/14 11:27
8866,user002,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 👍,5,2026/01/22 01:23
8871,user060,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 ㅠㅠ https://example.com/event,5,2026/05/10 04:24
8876,user114,배송이 정말 빨라서 깜짝 놀랐어요 🙏,,2026/04/24 08:21
8881,user051,고객센터 연결도 안 되고 최악이에요 👍 https://example.com/event,2,2026/03/09 11:20
8886,user102,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 👍 http://bit.ly/abc123,1,2026/03/17 03:56
8891,user119,사이즈도 딱 맞고 마감이 깔끔해요 😍,5,2026/04/17 05:59
8896,user040,포장도 꼼꼼하고 품질이 기대 이상이에요 https://example.com/event,5,2026/02/09 19:46
8901,user084,포장도 꼼꼼하고 품질이 기대 이상이에요 😍,5,2026/03/08 18:04
8906,user033,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 🙏 http://bit.ly/abc123,5,2026/05/15 23:39
8911,user037,배송이 일주일이나 걸렸습니다 별로 😡 https://example.com/event,1,2026/03/27 01:28
8916,user105,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,5,2026/04/02 04:21
8921,user063,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 👍 https://example.com/event,3,2026/04/11 07:19
8926,user095,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,2,2026/02/18 13:03
8931,user055,무난합니다 그냥 평타 👍 http://bit.ly/abc123,3,2026/01/04 15:18
8936,user056,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요,4,2026/04/24 23:43
8941,user055,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 😡,3,2026/03/01 02:31
8946,user024,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 😡,5,2026/02/06 02:30
8951,user074,포장도 꼼꼼하고 품질이 기대 이상이에요,5,2026/03/05 13:50
8956,user055,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 🔥 https://example.com/event,4,2026/01/03 11:26
8961,user001,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,4,2026/03/02 22:49
8966,user063,가성비 최고입니다 또 살게요 😡,5,2026/03/19 06:56
8971,user008,색감이 사진이랑 똑같아서 만족합니다 🔥,4,2026/04/26 22:37
8976,user074,배송이 일주일이나 걸렸습니다 별로 😡,2,2026/04/17 23:47
8981,user002,가성비 최고입니다 또 살게요 😡 https://example.com/event,5,2026/01/07 06:06
8986,user117,냄새가 너무 심해서 못 쓰겠어요 😡,1,2026/06/05 17:34
8991,user002,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요,1,2026/04/04 22:38
8996,user117,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 😡,1,2026/01/21 20:06
9001,user028,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,1,2026/01/09 14:52
9006,user081,가성비 최고입니다 또 살게요 😡,4,2026/06/14 06:17
9011,user069,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,4,2026/05/26 15:26
9016,user079,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 👍,4,2026/05/18 21:56
9021,user092,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 http://bit.ly/abc123,5,2026/02/16 17:54
9026,user063,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 https://example.com/event,5,2026/05/04 01:34
9031,user058,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🙏,5,2026/01/18 17:54
9036,user113,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 😍,1,2026/03/01 16:11
9041,user092,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 👍,5,2026/03/27 10:12
9046,user079,고객센터 연결도 안 되고 최악이에요 🔥,1,2026/02/03 17:23
9051,user081,협찬 받아 작성한 후기입니다. 고객센터 연결도 안 되고 최악이에요,2,2026/04/06 12:11
9056,user105,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 🔥,3,2026/03/22 14:00
9061,user018,포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,2026/02/03 04:56
9066,user025,사이즈도 딱 맞고 마감이 깔끔해요 😡,4,2026/05/19 04:04
9071,user036,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,4,2026/05/12 03:23
9076,user068,가격대비 그럭저럭이에요 👍,3,2026/02/08 05:26
9081,user079,사이즈도 딱 맞고 마감이 깔끔해요 😍,5,2026/06/24 17:50
9086,user059,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,2,2026/01/24 17:30
9091,user034,생각보다 너무 작고 부실해요 👍,2,2026/06/11 07:09
9096,user009,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 🔥 http://bit.ly/abc123,1,2026/04/17 18:47
9101,user106,재구매 의사 100% 강추합니다 😡,5,2026/03/01 23:49
9106,user106,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ http://bit.ly/abc123,4,2026/05/22 01:40
9111,user007,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요,2,2026/01/05 16:14
9116,user002,고객센터 연결도 안 되고 최악이에요,2,2026/01/01 03:49
9121,user087,사이즈도 딱 맞고 마감이 깔끔해요 😍,4,2026/06/03 08:19
9126,user110,배송이 일주일이나 걸렸습니다 별로 🔥 https://example.com/event,2,2026/03/27 23:52
9131,user078,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 🔥,3,2026/03/15 22:43
9136,user049,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 🔥,3,2026/04/25 11:21
9141,user013,냄새가 너무 심해서 못 쓰겠어요 😍,,2026/03/09 09:08
9146,user047,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요,2,2026/04/26 17:34
9151,user096,가성비 최고입니다 또 살게요,4,2026/05/22 15:49
9156,user015,생각보다 너무 작고 부실해요,1,2026/05/14 00:56
9161,user103,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 😍 https://example.com/event,2,2026/04/22 23:27
9166,user015,가격대비 그럭저럭이에요 😍,3,2026/05/14 23:01
9171,user003,가성비 최고입니다 또 살게요 ㅠㅠ,5,2026/06/25 18:12
9176,user084,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,5,2026/01/03 13:59
9181,user107,가격대비 그럭저럭이에요 👍 https://example.com/event,3,2026/03/28 16:22
9186,user101,재구매 의사 100% 강추합니다 ㅠㅠ,5,2026/01/14 08:28
